passengerId,longestRun
4777,6
6488,6
8329,6
8962,6
9890,6
12893,6
2750,6
5647,6
9249,6
9508,6
9615,6
10565,6
844,6
2169,6
3017,6
3287,6
3528,6
3669,6
4354,6
6831,6
7962,6
8312,6
9489,6
10529,6
11456,6
11839,6
12806,6
13372,6
13477,6
806,6
1210,6
1280,6
1689,6
1771,6
2076,6
2601,6
5892,6
7788,6
9096,6
10252,6
12148,6
2062,6
3972,6
4104,6
4286,6
12310,6
984,6
1093,6
2723,6
4144,6
4305,6
5087,6
9523,6
9966,6
12137,6
12543,6
12881,6
13694,6
3990,6
8693,6
10570,6
11361,6
3502,6
4591,6
4617,6
4669,6
5909,6
6096,6
7504,6
9915,6
10535,6
12162,6
12232,6
4014,6
4653,6
6028,6
6746,6
7197,6
8888,6
9474,6
9657,6
9734,6
10082,6
12000,6
707,6
2227,6
2255,6
2772,6
4457,6
9391,6
9393,6
9456,6
9468,6
9783,6
11350,6
11729,6
11982,6
12158,6
3654,6
5932,6
6422,6
7873,6
8220,6
8786,6
10165,6
10433,6
13219,6
685,6
1065,6
1125,6
1550,6
1848,6
3579,6
4403,6
4429,6
6887,6
6891,6
7198,6
7266,6
7919,6
8846,6
8917,6
11906,6
12712,6
493,6
686,6
3728,6
3975,6
5568,6
7159,6
8762,6
9009,6
190,6
1506,6
3482,6
4386,6
5099,6
5828,6
6090,6
7123,6
7454,6
11607,6
12589,6
13734,6
3276,6
4530,6
9231,6
9759,6
11311,6
12193,6
1197,6
3132,6
4277,6
7160,6
9311,6
10779,6
1944,6
2051,6
3818,6
4076,6
4481,6
4642,6
5838,6
8152,6
8328,6
12035,6
14077,6
2398,6
3904,6
4756,6
8516,6
11469,6
11863,6
12526,6
13643,6
444,6
1114,6
2582,6
3336,6
3857,6
4604,6
5286,6
6076,6
6125,6
9507,6
9782,6
14095,6
355,6
1694,6
1786,6
3155,6
7488,6
8029,6
10352,6
11335,6
11408,6
12473,6
291,6
386,6
955,6
2647,6
5344,6
7236,6
7748,6
10774,6
13093,6
473,6
581,6
912,6
3020,6
5947,6
6687,6
6718,6
7346,6
9654,6
9931,6
12316,6
12667,6
13868,6
1488,6
6366,6
7335,6
9754,6
1802,6
2239,6
3819,6
5611,6
6177,6
7355,6
7887,6
9459,6
10025,6
11878,6
12190,6
1,6
206,6
4041,6
4931,6
5192,6
5763,6
5960,6
8587,6
9471,6
10376,6
10953,6
52,6
770,6
1902,6
4466,6
5950,6
6362,6
8191,6
9234,6
715,6
992,6
5122,6
6786,6
6813,6
7140,6
7802,6
8445,6
8785,6
10318,6
12062,6
1473,6
2170,6
2363,6
3192,6
7709,6
6729,6
7855,6
8019,6
8880,6
10216,6
12780,6
13247,6
280,6
348,6
2383,6
3022,6
6578,6
7974,6
9073,6
10918,6
12078,6
12097,6
6,6
2433,6
5343,6
5967,6
7182,6
8009,6
10562,6
2470,6
2520,6
5001,6
5016,6
8185,6
8338,6
9801,6
9945,6
10746,6
13314,6
1062,6
2597,6
3340,6
3509,6
5004,6
5230,6
5701,6
9154,6
12579,6
12850,6
2831,6
3557,6
3659,6
6840,6
8784,6
10364,6
10627,6
13542,6
1997,6
2161,6
2391,6
3115,6
3925,6
8108,6
8225,6
8708,6
9940,6
11532,6
11735,6
500,6
3764,6
5445,6
5538,6
5914,6
5971,6
6781,6
7128,6
7775,6
10434,6
10536,6
10643,6
14070,6
6268,6
8201,6
10036,6
295,6
340,6
2695,6
3439,6
4995,6
6020,6
6963,6
8903,6
9827,6
11900,6
13514,6
13556,6
1455,6
6239,6
6322,6
7411,6
8055,6
10000,6
10549,6
14008,6
57,6
3699,6
6091,6
6328,6
6734,6
7980,6
8957,6
9121,6
9854,6
11291,6
11662,6
3932,6
5948,6
7019,6
7523,6
9846,6
13621,6
14746,6
676,6
983,6
3388,6
3815,6
8588,6
8992,6
9333,6
10331,6
12801,6
120,6
559,6
3858,6
5225,6
6656,6
7101,6
7449,6
7794,6
10297,6
1665,6
3967,6
5086,6
6199,6
7220,6
7524,6
8359,6
9748,6
10557,6
11765,6
11779,6
12350,6
12452,6
13579,6
545,6
1605,6
3034,6
3084,6
4043,6
4832,6
4839,6
9691,6
9895,6
9977,6
1032,6
3663,6
4024,6
6127,6
9313,6
14786,6
2602,6
8034,6
9290,6
10751,6
10766,6
11851,6
12515,6
5132,6
6155,6
6974,6
9292,6
9436,6
2072,6
6884,6
8563,6
9853,6
10001,6
10841,6
11373,6
12229,6
12506,6
3257,6
4559,6
8490,6
9015,6
9630,6
11269,6
12013,6
754,6
2652,6
4295,6
4320,6
4962,6
7181,6
7396,6
7420,6
8884,6
9046,6
11070,6
13442,6
13619,6
13948,6
2785,6
6149,6
7029,6
7798,6
8894,6
9275,6
9727,6
10412,6
10754,6
780,6
5150,6
8140,6
9596,6
11354,6
12262,6
13869,6
257,6
1841,6
3097,6
4262,6
5579,6
8720,6
10498,6
11545,6
1299,6
2131,6
2984,6
4465,6
5656,6
13714,6
504,6
1255,6
3762,6
6367,6
7127,6
9768,6
11527,6
931,6
3675,6
3943,6
4505,6
6822,6
7291,6
7366,6
8203,6
447,6
1035,6
1529,6
2801,6
3522,6
6776,6
9501,6
2420,6
4629,6
2798,6
4638,6
7765,6
8279,6
8509,6
8798,6
9462,6
1045,6
2438,6
3086,6
4195,6
6663,6
6876,6
7641,6
8083,6
10099,6
615,6
4073,6
4348,6
4662,6
5619,6
8406,6
8688,6
13897,6
2428,6
5044,6
5509,6
13510,6
1286,6
1971,6
2157,6
9322,6
9789,6
10029,6
12512,6
13553,6
1119,6
1180,6
2149,6
4648,6
4864,6
7428,6
11874,6
14777,6
2267,6
4658,6
6314,6
7083,6
7886,6
9034,6
10098,6
10365,6
12095,6
12648,6
1231,6
2067,6
3610,6
4296,6
4948,6
10194,6
12428,6
903,6
3426,6
6051,6
7170,6
7278,6
9921,6
462,6
547,6
1124,6
2060,6
4907,6
6277,6
2589,6
3671,6
6850,6
10205,6
10772,6
12641,6
9,6
4127,6
9130,6
13843,6
609,6
1164,6
1706,6
2164,6
3619,6
4940,6
6841,6
8566,6
9316,6
9373,6
10425,6
72,6
2598,6
2972,6
3620,6
5945,6
6762,6
12573,6
1017,6
1969,6
2211,6
5515,6
5664,6
5829,6
6534,6
7363,6
8296,6
10012,6
12281,6
423,6
2271,6
3408,6
4889,6
8907,6
10690,6
10743,6
12041,6
1121,6
4447,6
5969,6
7640,6
9638,6
10687,6
11991,6
13007,6
503,6
1072,6
3966,6
4412,6
4768,6
4824,6
7816,6
8855,6
8966,6
11884,6
1059,6
1379,6
1384,6
1536,6
3962,6
4274,6
4577,6
5331,6
5972,6
7665,6
12163,6
742,6
1814,6
2442,6
3588,6
5575,6
5814,6
6818,6
7389,6
7714,6
7995,6
9315,6
9755,6
11199,6
12633,6
14039,6
196,6
3129,6
7086,6
9119,6
9604,6
11567,6
11588,6
11597,6
217,6
948,6
1735,6
3422,6
4345,6
5387,6
8330,6
8703,6
9431,6
10448,6
10724,6
10958,6
11561,6
12228,6
12532,6
5938,6
6551,6
7227,6
7268,6
8292,6
8300,6
9757,6
9811,6
10167,6
12581,6
301,6
2111,6
2991,6
3660,6
5319,6
7030,6
7761,6
8738,6
8916,6
10615,6
11189,6
11509,6
12363,6
3830,6
4592,6
4721,6
5511,6
6137,6
6175,6
9859,6
10551,6
241,6
450,6
495,6
3575,6
4254,6
5662,6
5722,6
8866,6
8931,6
9406,6
10464,6
10477,6
1256,6
1397,6
1989,6
2937,6
3128,6
3629,6
6848,6
6892,6
9221,6
9868,6
10614,6
12311,6
2933,6
4105,6
4560,6
4939,6
5603,6
14768,6
49,6
736,6
1041,6
1717,6
3373,6
3800,6
5425,6
5808,6
6626,6
14071,6
2756,6
4909,6
6063,6
7561,6
7773,6
9329,6
14705,6
2704,6
2912,6
4522,6
6035,6
6854,6
8479,6
9347,6
12076,6
12276,6
720,6
1358,6
2104,6
9156,6
11667,6
11832,6
13957,6
314,6
728,6
1661,6
1810,6
2083,6
3319,6
3916,6
4271,6
5065,6
5153,6
5218,6
5679,6
6162,6
7105,6
9368,6
12064,6
2807,6
4427,6
6346,6
10077,6
10340,6
13663,6
14726,6
273,6
1305,6
2814,6
3454,6
3516,6
5050,6
10806,6
277,6
4124,6
5304,6
9959,6
11089,6
821,6
1313,6
1840,6
1887,6
3763,6
4436,6
5899,6
6168,6
9939,6
11155,6
13606,6
1200,6
4760,6
6331,6
7535,6
97,6
1876,6
2194,6
2751,6
4086,6
4180,6
5261,6
7442,6
10093,6
11069,6
11534,6
533,6
693,6
1006,6
1607,6
2328,6
3933,6
4142,6
6018,6
6464,6
7193,6
8228,6
9819,6
11940,6
12299,6
1356,6
1714,6
5717,6
6869,6
8475,6
9374,6
10224,6
12098,6
2587,6
4026,6
5913,6
7976,6
8441,6
9128,6
12002,6
12149,6
395,6
3639,6
5985,6
6576,6
7899,6
8400,6
8923,6
10073,6
10662,6
13163,6
907,6
1780,6
3266,6
3771,6
4164,6
5915,6
6493,6
10453,6
10553,6
102,6
361,6
589,6
1346,6
1970,6
4156,6
9993,6
11529,6
11546,6
1354,6
1502,6
2229,6
6730,6
6989,6
8860,6
10528,6
11435,6
50,6
750,6
3168,6
4635,6
7391,6
9132,6
13853,6
817,6
3429,6
4340,6
4947,6
5988,6
5989,6
13160,6
14094,6
1442,6
2608,6
6150,6
9019,6
10080,6
11279,6
3182,6
3646,6
4456,6
5284,6
6187,6
6763,6
6853,6
9370,6
9511,6
11022,6
13863,6
1809,6
1864,6
2719,6
3393,6
6977,6
7674,6
8143,6
9005,6
9041,6
12569,6
14701,6
4243,6
4879,6
6991,6
7073,6
8110,6
9332,6
9598,6
9950,6
576,6
3760,6
5280,6
5705,6
8111,6
8937,6
12305,6
3185,6
5497,6
6867,6
8174,6
8946,6
9145,6
13788,6
13870,6
5020,6
7637,6
12695,6
14023,6
237,6
1556,6
6129,6
12411,6
3531,6
8369,6
160,6
1103,6
3365,6
3882,6
4915,6
6232,6
7013,6
8033,6
10490,6
13647,6
408,6
2234,6
3096,6
4970,6
7548,6
125,6
2075,6
3265,6
3514,6
3580,6
3678,6
3906,6
3909,6
11579,6
4747,6
4938,6
4998,6
7512,6
8745,6
10584,6
12672,6
13171,6
1679,6
4231,6
10320,6
11019,6
13580,6
4187,6
4493,6
4825,6
5321,6
9676,6
10920,6
11077,6
11843,6
14718,6
651,6
789,6
1038,6
2165,6
3288,6
8727,6
10601,6
13253,6
14078,6
2291,6
5181,6
6757,6
9970,6
10244,6
10818,6
1393,6
2636,6
4566,6
4678,6
4691,6
6845,6
7358,6
8188,6
13336,6
2116,6
3872,6
8063,6
8175,6
9561,6
12058,6
12844,6
14750,6
492,6
4117,6
5292,6
5601,6
5686,6
7036,6
11040,6
12071,6
1042,6
2100,6
3507,6
6109,6
6922,6
7610,6
8361,6
10214,6
287,6
1168,6
1792,6
1832,6
2435,6
3954,6
8571,6
8889,6
10712,6
11427,6
2327,6
3877,6
4535,6
8031,6
9215,6
11910,6
12010,6
12764,6
12800,6
13693,6
809,6
2389,6
4649,6
6796,6
7719,6
8778,6
9319,6
11806,6
12517,6
32,6
622,6
1014,6
6808,6
9705,6
10253,6
10704,6
11515,6
621,6
786,6
1282,6
1919,6
6817,6
7848,6
13270,6
14093,6
457,6
835,6
3788,6
6968,6
7453,6
10568,6
12899,6
13201,6
414,6
1915,6
2154,6
6048,6
751,6
801,6
1043,6
4189,6
4868,6
5534,6
6021,6
6079,6
6894,6
8978,6
9928,6
11958,6
376,6
5739,6
6844,6
7828,6
9572,6
9617,6
11565,6
56,6
2093,6
2510,6
3247,6
9905,6
9918,6
10226,6
10971,6
11323,6
14781,6
213,6
228,6
478,6
1686,6
3603,6
5104,6
5528,6
5671,6
6838,6
10231,6
11102,6
12128,6
12657,6
1120,6
1408,6
4284,6
5587,6
5881,6
6497,6
6566,6
6872,6
7659,6
7677,6
8136,6
8285,6
10050,6
10198,6
10621,6
11042,6
11525,6
354,6
4616,6
5229,6
5729,6
7495,6
7521,6
304,6
4789,6
5399,6
6044,6
8332,6
9148,6
14731,6
2151,6
4257,6
7407,6
8164,6
11186,6
11542,6
12514,6
13989,6
4378,6
6073,6
10630,6
11730,6
11846,6
575,6
2121,6
6132,6
6305,6
6324,6
7312,6
8470,6
9331,6
10418,6
12878,6
13658,6
150,6
541,6
1033,6
1821,6
2953,6
3418,6
5654,6
6202,6
7631,6
9718,6
10419,6
12060,6
14022,6
3358,6
6023,6
7598,6
8898,6
9838,6
11312,6
11680,6
12061,6
4201,6
6022,6
7445,6
9910,6
5098,6
5379,6
5935,6
6830,6
12352,6
13217,6
13540,6
1430,6
2934,6
3808,6
5394,6
5902,6
7153,6
7371,6
8968,6
9577,6
9710,6
10516,6
11403,6
349,6
424,6
2388,6
4597,6
7439,6
10645,6
11395,6
11474,6
3191,6
4175,6
5297,6
5712,6
8370,6
12361,6
2222,6
2538,6
3822,6
4434,6
6054,6
6286,6
6489,6
6556,6
7308,6
9160,6
10992,6
11379,6
902,6
1567,6
1606,6
3881,6
4057,6
4934,6
5293,6
5986,6
9823,6
506,6
2005,6
7514,6
7959,6
9876,6
10609,6
11083,6
12377,6
14797,6
778,6
1262,6
2897,6
4901,6
4920,6
6371,6
6868,6
11233,6
2166,6
2624,6
3917,6
5314,6
6516,6
8343,6
9651,6
10274,6
11599,6
1557,6
1763,6
6355,6
6530,6
7167,6
7752,6
12547,6
529,6
1964,6
5215,6
5987,6
7496,6
9171,6
10250,6
10590,6
11737,6
118,6
722,6
1373,6
1508,6
1571,6
2925,6
9100,6
10175,6
2137,6
4911,6
5270,6
9863,6
9990,6
11853,6
14741,6
1879,6
2883,6
5584,6
9080,6
9428,6
11331,6
11787,6
11993,6
12019,6
12151,6
14092,6
4636,6
5268,6
8380,6
10219,6
12185,6
12317,6
12590,6
2696,6
3895,6
4996,6
9365,6
10726,6
11021,6
12372,6
66,6
4079,6
4730,6
4748,6
5865,6
7410,6
9616,6
12809,6
46,6
67,6
2504,6
5514,6
7946,6
9563,6
10944,6
10970,6
13609,6
873,6
2248,6
2997,6
7592,6
10288,6
10968,6
11080,6
11417,6
11613,6
13277,6
2017,6
3581,6
7537,6
10513,6
11788,6
12018,6
13640,6
3156,6
7790,6
8209,6
8265,6
8879,6
9870,6
11255,6
1429,6
1891,6
5616,6
6930,6
10076,6
11157,6
11813,6
399,6
1067,6
1676,6
2289,6
2340,6
4303,6
5685,6
5690,6
8362,6
1962,6
2963,6
4598,6
4602,6
7135,6
7955,6
8710,6
11064,6
11093,6
12164,6
927,6
1734,6
3705,6
5169,6
8420,6
8433,6
12376,6
13487,6
1292,6
1361,6
2117,6
3148,6
3874,6
8918,6
1117,6
1258,6
1928,6
3729,6
4196,6
5034,6
8644,6
10836,6
11794,6
13203,6
13613,6
643,6
1416,6
1803,6
3227,6
3470,6
5809,6
6039,6
6413,6
6790,6
7062,6
7609,6
7917,6
8190,6
9626,6
9645,6
10827,6
11827,6
12074,6
2182,6
5083,6
5107,6
5566,6
5901,6
6908,6
12250,6
13628,6
4106,6
5403,6
6599,6
7885,6
7888,6
10420,6
10691,6
12773,6
13637,6
1009,6
2021,6
3993,6
8437,6
9509,6
11018,6
12785,6
13817,6
2208,6
4319,6
4618,6
5745,6
7797,6
8282,6
9671,6
422,6
2376,6
2706,6
5911,6
6047,6
6153,6
6303,6
463,5
2142,5
4101,5
7340,5
10206,5
11141,5
13285,5
13289,5
623,5
737,5
1483,5
1990,5
3179,5
4219,5
8932,5
9182,5
9879,5
10230,5
12006,5
13261,5
1139,5
1339,5
2711,5
7387,5
13009,5
13483,5
13648,5
14714,5
15173,5
2923,5
3796,5
4078,5
5223,5
5308,5
8911,5
9946,5
10468,5
458,5
879,5
2096,5
2833,5
3425,5
5217,5
6301,5
6962,5
8577,5
8665,5
9206,5
10788,5
10815,5
11352,5
13398,5
13504,5
13795,5
14713,5
14752,5
14779,5
1157,5
2027,5
3042,5
6722,5
7567,5
10257,5
13468,5
15070,5
15146,5
133,5
4799,5
4838,5
5670,5
5929,5
8409,5
8950,5
9338,5
11550,5
78,5
322,5
2396,5
4167,5
5949,5
8627,5
10558,5
12559,5
14760,5
673,5
1533,5
4259,5
5934,5
7817,5
12085,5
12401,5
12436,5
1199,5
1743,5
2797,5
3441,5
6157,5
11452,5
12008,5
13494,5
108,5
744,5
3661,5
4452,5
4773,5
7218,5
8935,5
11121,5
14064,5
193,5
530,5
1344,5
2225,5
3235,5
6005,5
8396,5
10168,5
12080,5
12782,5
13594,5
14715,5
101,5
1165,5
5918,5
6419,5
11106,5
11174,5
12362,5
15130,5
3026,5
4169,5
4637,5
5151,5
5785,5
6664,5
6741,5
8001,5
8352,5
8654,5
8681,5
10422,5
11234,5
1175,5
1426,5
2209,5
4208,5
4443,5
5936,5
7460,5
7599,5
9207,5
10011,5
10295,5
11103,5
11838,5
12030,5
13045,5
13665,5
14642,5
14776,5
596,5
762,5
1274,5
1415,5
4829,5
6667,5
7147,5
9081,5
10186,5
10680,5
11124,5
12948,5
787,5
1156,5
2349,5
2962,5
5337,5
6152,5
6695,5
9434,5
1307,5
2015,5
5663,5
9387,5
9909,5
12511,5
12859,5
15071,5
76,5
723,5
914,5
5642,5
5651,5
8247,5
10739,5
11241,5
12555,5
13416,5
14644,5
1634,5
3411,5
3811,5
5066,5
8643,5
9318,5
10228,5
11675,5
12271,5
12385,5
13038,5
4408,5
4830,5
5024,5
5123,5
5258,5
7895,5
8997,5
10210,5
12103,5
12404,5
12504,5
159,5
3783,5
3922,5
6167,5
6509,5
9482,5
9716,5
10184,5
10487,5
11165,5
2371,5
4779,5
5708,5
6949,5
7424,5
9016,5
9378,5
11367,5
13426,5
236,5
329,5
1056,5
1873,5
3258,5
4240,5
8022,5
8391,5
12023,5
15188,5
336,5
2409,5
3196,5
7940,5
8198,5
10539,5
11249,5
1838,5
3037,5
3500,5
4446,5
5003,5
8067,5
9235,5
11151,5
11423,5
12564,5
14669,5
417,5
3865,5
6852,5
7106,5
7856,5
8774,5
10913,5
13431,5
1077,5
3711,5
5333,5
5370,5
6495,5
6880,5
8452,5
8825,5
9226,5
13297,5
1925,5
2113,5
2668,5
7699,5
7823,5
8155,5
1249,5
1565,5
4720,5
4837,5
9078,5
9413,5
9674,5
11531,5
209,5
604,5
2242,5
3200,5
7683,5
7787,5
9451,5
10469,5
11342,5
13228,5
14775,5
4521,5
5660,5
7065,5
7081,5
10668,5
11135,5
11690,5
13746,5
93,5
2724,5
8526,5
9878,5
10982,5
12777,5
15061,5
367,5
476,5
2609,5
2791,5
4455,5
4882,5
5524,5
5678,5
5786,5
9138,5
9847,5
14730,5
654,5
2404,5
2896,5
3222,5
3495,5
3504,5
8150,5
8498,5
12519,5
12875,5
13229,5
13279,5
13318,5
13406,5
3567,5
5640,5
8480,5
9548,5
9702,5
11519,5
12241,5
13015,5
1425,5
4498,5
4698,5
7701,5
10079,5
10236,5
152,5
665,5
671,5
4733,5
7119,5
7696,5
10421,5
10664,5
11252,5
13552,5
14681,5
747,5
1512,5
2045,5
4185,5
4844,5
6480,5
7691,5
15186,5
2483,5
3095,5
7367,5
8893,5
10346,5
10586,5
12045,5
12168,5
1170,5
1382,5
1590,5
2191,5
2796,5
3121,5
4987,5
8523,5
9678,5
11766,5
14757,5
4428,5
4472,5
4898,5
5306,5
5879,5
6902,5
7570,5
9291,5
11196,5
11391,5
12123,5
13397,5
13689,5
1595,5
6234,5
7723,5
9758,5
10514,5
10792,5
11023,5
11585,5
1516,5
2957,5
3452,5
8943,5
10666,5
3060,5
3570,5
4312,5
5791,5
5968,5
6318,5
7078,5
8176,5
9076,5
10485,5
10900,5
11404,5
12853,5
13887,5
2603,5
5336,5
5341,5
6227,5
6837,5
7230,5
8699,5
9983,5
2698,5
3058,5
3210,5
3446,5
4680,5
4775,5
5114,5
6223,5
10556,5
11674,5
11793,5
13533,5
2380,5
5144,5
5621,5
6194,5
7008,5
10639,5
10663,5
13119,5
13424,5
1663,5
2318,5
2956,5
3231,5
4297,5
4487,5
5193,5
7857,5
9317,5
9328,5
9907,5
10019,5
12576,5
5281,5
5398,5
6755,5
7572,5
11030,5
11947,5
14003,5
168,5
4966,5
5382,5
6359,5
8226,5
9306,5
10338,5
10396,5
11553,5
11743,5
11750,5
1834,5
2481,5
4588,5
6826,5
11645,5
11709,5
5790,5
5862,5
5983,5
6334,5
6416,5
7436,5
9099,5
10247,5
12356,5
13581,5
164,5
470,5
3708,5
4347,5
5520,5
7852,5
8578,5
9411,5
9698,5
11138,5
12880,5
13384,5
13574,5
13586,5
15114,5
2193,5
2351,5
4905,5
10347,5
11484,5
13670,5
359,5
2808,5
4352,5
5247,5
5444,5
6961,5
7470,5
8032,5
8761,5
9040,5
11549,5
881,5
4314,5
4639,5
6171,5
7968,5
9574,5
14657,5
14793,5
15113,5
4504,5
4615,5
5937,5
6595,5
8453,5
8975,5
9273,5
9414,5
9483,5
11580,5
11956,5
12424,5
2343,5
2885,5
5324,5
5492,5
6002,5
6779,5
8594,5
8807,5
11297,5
11637,5
13737,5
4781,5
5274,5
9886,5
10423,5
11504,5
1069,5
1355,5
6302,5
9896,5
10926,5
13407,5
2232,5
3856,5
4928,5
9902,5
11399,5
13616,5
14662,5
491,5
646,5
4425,5
5103,5
6182,5
6370,5
10571,5
10698,5
11045,5
14716,5
1435,5
1551,5
5638,5
8039,5
8092,5
9455,5
11206,5
13050,5
2477,5
2535,5
5890,5
6325,5
7528,5
9903,5
10339,5
11108,5
11139,5
15115,5
1835,5
2203,5
6751,5
8311,5
9349,5
9953,5
10101,5
1407,5
6098,5
6386,5
7914,5
10313,5
11232,5
11752,5
13807,5
709,5
2252,5
4703,5
5736,5
8829,5
8876,5
12538,5
1748,5
2755,5
3150,5
3655,5
4528,5
5826,5
5940,5
6839,5
8507,5
9060,5
19,5
397,5
1856,5
2742,5
4608,5
6700,5
8477,5
9140,5
9301,5
10517,5
11990,5
542,5
1807,5
2664,5
3584,5
6057,5
7401,5
8686,5
8901,5
9537,5
10282,5
10417,5
11283,5
11986,5
14724,5
2836,5
4405,5
6249,5
6581,5
7815,5
9841,5
10438,5
15049,5
641,5
1843,5
4419,5
5751,5
7891,5
8393,5
8573,5
9343,5
11518,5
227,5
579,5
1222,5
5580,5
6406,5
7465,5
11865,5
13418,5
598,5
764,5
1973,5
2220,5
3281,5
4134,5
6568,5
7247,5
13792,5
14725,5
2041,5
3341,5
5291,5
7072,5
10292,5
12297,5
2810,5
7014,5
8135,5
8921,5
9352,5
11655,5
14069,5
845,5
1861,5
4015,5
8591,5
12243,5
929,5
2385,5
3824,5
5220,5
5474,5
5675,5
7628,5
8865,5
9325,5
10367,5
11132,5
11411,5
14680,5
1750,5
4448,5
4741,5
6582,5
7368,5
9423,5
9832,5
12196,5
13886,5
15112,5
563,5
849,5
1732,5
1894,5
2494,5
7093,5
8996,5
9350,5
9643,5
9739,5
11082,5
11130,5
12482,5
13800,5
14135,5
775,5
2764,5
3074,5
4595,5
5088,5
7764,5
8840,5
10822,5
13558,5
13562,5
3664,5
8221,5
11188,5
11191,5
13748,5
14082,5
862,5
2413,5
5727,5
6780,5
7022,5
9963,5
11536,5
13687,5
14791,5
37,5
3280,5
5146,5
9269,5
9784,5
10225,5
11782,5
12364,5
14751,5
819,5
4518,5
5618,5
9295,5
11179,5
88,5
1949,5
3955,5
5632,5
7614,5
7907,5
8715,5
9958,5
10526,5
10647,5
12697,5
14780,5
4809,5
5397,5
7648,5
8058,5
12987,5
13499,5
13700,5
13857,5
14125,5
14659,5
14782,5
15176,5
2826,5
6029,5
6240,5
6797,5
6901,5
11153,5
1991,5
2654,5
3047,5
3952,5
4812,5
6873,5
7546,5
8269,5
10003,5
11068,5
14684,5
14708,5
1720,5
2770,5
4546,5
4633,5
5715,5
6217,5
10300,5
10475,5
13405,5
4480,5
4571,5
5750,5
6768,5
7552,5
13672,5
14702,5
14747,5
2089,5
5772,5
6065,5
6106,5
9216,5
10201,5
10451,5
11590,5
13719,5
11363,5
13380,5
13435,5
850,5
3433,5
3606,5
3897,5
4578,5
5659,5
5778,5
6784,5
8443,5
11760,5
583,5
1881,5
2324,5
3900,5
5052,5
5749,5
6332,5
6340,5
7767,5
9432,5
9764,5
13012,5
13667,5
14072,5
14719,5
14736,5
2298,5
3139,5
3511,5
8842,5
9943,5
10534,5
13233,5
13238,5
13450,5
838,5
1513,5
2099,5
4133,5
4223,5
4840,5
5271,5
5558,5
5704,5
6075,5
6793,5
7686,5
8651,5
10259,5
10911,5
10956,5
11127,5
12022,5
2135,5
8598,5
10625,5
11152,5
12493,5
14068,5
14646,5
14665,5
14690,5
884,5
3423,5
4495,5
5029,5
6309,5
7344,5
7596,5
9756,5
11094,5
11164,5
12786,5
13438,5
766,5
823,5
2081,5
6454,5
7303,5
9192,5
11190,5
13364,5
2402,5
2872,5
6462,5
8272,5
8425,5
8868,5
8940,5
9850,5
9938,5
15042,5
15167,5
445,5
1318,5
5608,5
7785,5
7876,5
9766,5
10850,5
12947,5
13881,5
2424,5
4160,5
4248,5
9848,5
13826,5
555,5
1279,5
1943,5
3479,5
7804,5
8971,5
9303,5
11178,5
11372,5
13806,5
13860,5
14734,5
1022,5
1060,5
7462,5
8122,5
8805,5
10255,5
12153,5
14796,5
176,5
520,5
1116,5
5023,5
5076,5
6170,5
7011,5
7487,5
8984,5
10473,5
11145,5
11856,5
13105,5
7,5
162,5
514,5
1494,5
2436,5
7763,5
11038,5
12251,5
6224,5
6402,5
6421,5
6434,5
7921,5
8454,5
8874,5
9743,5
14601,5
14778,5
1000,5
2865,5
4192,5
4892,5
8324,5
9871,5
11256,5
13610,5
14792,5
2147,5
2940,5
3158,5
3543,5
5627,5
5730,5
7461,5
8970,5
1716,5
3765,5
5472,5
5780,5
7909,5
8788,5
10380,5
11129,5
14021,5
14186,5
14739,5
2429,5
4163,5
5976,5
7779,5
8061,5
8323,5
8792,5
10483,5
1963,5
4821,5
6107,5
8430,5
9037,5
11115,5
11449,5
12758,5
13656,5
14748,5
2434,5
6087,5
7334,5
8049,5
9872,5
10316,5
13204,5
15160,5
69,5
1412,5
1463,5
3718,5
4997,5
6189,5
6895,5
10072,5
10471,5
12392,5
12887,5
15158,5
1261,5
3202,5
3430,5
5718,5
7639,5
8607,5
11502,5
11506,5
13096,5
13396,5
2827,5
5092,5
5885,5
7279,5
9070,5
11281,5
13776,5
14661,5
1081,5
2020,5
3799,5
3866,5
6231,5
10402,5
12246,5
12334,5
14631,5
3598,5
6510,5
7492,5
8066,5
11032,5
11085,5
982,5
1104,5
4224,5
4599,5
4752,5
4894,5
5677,5
6147,5
7302,5
7841,5
9550,5
11635,5
13090,5
13218,5
13561,5
14074,5
14651,5
509,5
1625,5
2172,5
3633,5
4273,5
5853,5
6821,5
7467,5
7690,5
8120,5
10427,5
10902,5
12434,5
13750,5
14761,5
1007,5
1443,5
4245,5
5781,5
6163,5
6411,5
11498,5
12176,5
12890,5
13626,5
658,5
1765,5
2397,5
3031,5
5174,5
7681,5
7755,5
8783,5
10199,5
11369,5
12302,5
12596,5
14629,5
518,5
1414,5
4605,5
7920,5
10202,5
11254,5
13121,5
404,5
527,5
3682,5
5776,5
8914,5
11200,5
12171,5
13741,5
793,5
3131,5
3190,5
4491,5
5172,5
5557,5
5641,5
7954,5
8635,5
9887,5
11420,5
11605,5
11922,5
12093,5
12537,5
12874,5
13208,5
759,5
2553,5
4442,5
4652,5
5832,5
7002,5
7069,5
9213,5
11088,5
11163,5
11895,5
13080,5
13770,5
14673,5
15179,5
38,5
2679,5
5013,5
7958,5
9962,5
10710,5
11362,5
11544,5
12716,5
13513,5
14704,5
1760,5
1705,5
3354,5
4228,5
5366,5
9036,5
11394,5
12036,5
12138,5
